出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,20,11749,11091.748,8244.255,5127.455467918313,11039.05110948463,HKG
早晨班機,TPE,上午抵達,1,0,0,1,120,0.6313249,-0.229905,7,4066,4748.187,4614.413,4217.530270540472,5076.720583618898,HKG
晚間班機,TPE,晚間抵達,1,1,2,0,115,0.6313249,-0.229905,20,7996,5781.729,5629.9424,4709.361953473349,6703.583395806835,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,20,2411,2165.8914,2128.4724,1968.8738006609456,2306.403400670227,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,7,5698,5215.2554,5032.959,4136.807326214646,6674.237376576737,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4511,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,22,4529,4555.025,4459.385,4360.987843413498,4562.765350202569,HKG
下午班機,TPE,晚間抵達,5,1,0,1,120,0.6313249,-0.229905,14,3593,4050.7756,3960.4473,3698.5758197644204,4215.67371497524,HKG
下午班機,TPE,晚間抵達,1,1,2,1,115,0.6313249,-0.229905,14,4787,4257.216,4089.3945,3745.847044565866,4474.606605342911,HKG
晚間班機,TPE,凌晨抵達,2,0,0,1,110,0.6313249,-0.229905,22,4017,4177.2964,4064.6057,3931.114672856886,4518.546883544267,HKG
下午班機,TPE,下午抵達,2,1,0,0,120,0.6313249,-0.229905,14,4040,4592.615,4546.569,3749.565269586302,5638.006296964796,HKG
上午班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,7,4070,4325.56,4247.0835,3952.2215019764863,4792.974217793923,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,13,1680,2755.7278,2799.479,2510.478840229261,3254.748914519628,HKG
上午班機,TPE,上午抵達,3,0,2,1,120,0.6313249,-0.229905,10,8557,7059.7837,6929.7896,5670.744464583765,7865.970119088449,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1586,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
下午班機,TPE,晚間抵達,3,0,2,1,125,0.6313249,-0.229905,23,6006,9711.412,8974.3545,6621.959608662629,10579.527911372083,HKG
下午班機,TPE,下午抵達,3,0,2,0,125,0.6313249,-0.229905,19,8376,11043.655,10264.359,8810.20093900614,12683.873053821566,HKG
上午班機,TPE,下午抵達,3,1,0,0,135,0.6313249,-0.229905,8,4486,4446.7563,4542.9272,4264.768263706758,4849.512286217626,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,23,4497,4728.152,4539.3145,4270.611791907188,4875.854103410236,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,3977,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
晚間班機,TPE,晚間抵達,6,0,1,1,120,0.6313249,-0.229905,13,2543,2895.69,2807.9875,2118.6961952796955,3831.0530099172197,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,4022,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
下午班機,TPE,晚間抵達,6,0,0,0,115,0.6313249,-0.229905,18,2506,2527.4167,2409.2014,2079.0761317462147,2815.9331670295524,HKG
早晨班機,TPE,上午抵達,1,0,0,0,120,0.6313249,-0.229905,12,4108,4340.5806,4155.1484,3953.589148620301,4368.276899331819,HKG
下午班機,TPE,下午抵達,1,0,0,0,115,0.6313249,-0.229905,24,4062,1942.7101,2032.85,1768.3647099127295,2848.4173979915427,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,20,2345,2616.3718,2564.7744,2202.773983446158,3026.2121176787277,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4064,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
上午班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,8,4073,4304.2188,4296.839,3966.6417377991174,4719.861688495362,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,22,2474,2221.2087,2191.7622,2035.1941386908463,2350.129452340129,HKG
下午班機,TPE,下午抵達,2,1,0,0,120,0.6313249,-0.229905,24,3931,4129.839,4054.6533,3622.5548092098334,4873.699454602515,HKG
下午班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,24,4523,4630.012,4524.254,4437.540130681354,4637.045422095304,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,13,6304,2775.8975,2696.9412,2409.653635541955,3135.445428206505,HKG
下午班機,TPE,下午抵達,1,1,0,1,115,0.6313249,-0.229905,15,4057,5503.5527,4720.6665,4082.8290518787367,5805.584622297412,HKG
上午班機,TPE,下午抵達,6,1,0,0,120,0.6313249,-0.229905,12,2983,3540.0625,3509.0293,3158.0696429719665,3821.3625047301716,HKG
下午班機,TPE,晚間抵達,2,0,2,1,125,0.6313249,-0.229905,23,3810,5376.5786,5549.4297,4150.554225283896,6496.55878755427,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,14,1629,2502.6853,2493.2634,2317.2738717953603,2665.8340373872256,HKG
下午班機,TPE,晚間抵達,1,1,2,0,115,0.6313249,-0.229905,24,9490,9033.257,7478.1553,5914.732815794781,10147.238356573595,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,12,4511,4808.6206,4674.7007,4469.61487371005,4943.475622536635,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4496,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,8,11029,4940.69,4630.8955,4163.564110442764,5192.452197160443,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,20,9210,6571.2734,5233.739,3525.91992758176,6989.327029546606,HKG
晚間班機,TPE,晚間抵達,2,1,0,0,110,0.6313249,-0.229905,22,4128,4348.1685,4340.0547,3961.6384989356147,5976.604889832479,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,16,4065,3200.415,3121.638,2602.320986519272,3766.508629181272,HKG
下午班機,TPE,下午抵達,6,0,2,0,120,0.6313249,-0.229905,17,2924,7477.7417,7298.7515,6046.674224423353,8800.912942315466,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,24,1535,1581.6382,1550.4626,1472.8221705913652,1671.6662140009748,HKG
早晨班機,TPE,上午抵達,2,0,0,0,120,0.6313249,-0.229905,12,4024,4020.6519,3944.9429,3831.010434873001,4083.428481406076,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,4013,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
上午班機,TPE,上午抵達,1,1,2,1,120,0.6313249,-0.229905,6,7778,5623.8774,5476.2915,4830.134494805527,5978.391895108885,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,21,4528,4721.959,4487.437,4238.592228601052,4666.90540558776,HKG
下午班機,TPE,晚間抵達,2,0,0,0,125,0.6313249,-0.229905,18,3984,3966.716,3990.0403,3533.881384984218,4632.1528658128955,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,14,4490,4516.4966,4400.27,4244.59889884423,4597.336507316049,HKG
晚間班機,TPE,晚間抵達,1,0,2,1,110,0.6313249,-0.229905,22,4050,5849.197,5267.746,4147.757872047363,7286.384555759902,HKG
早晨班機,TPE,上午抵達,5,0,2,0,125,0.6313249,-0.229905,6,6626,6232.153,6107.915,5538.4379056640655,7235.578987604004,HKG
下午班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,24,5709,4794.6284,4642.1514,4411.617414785238,4808.763811825814,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,14,4480,4614.5806,4484.4927,4397.939284331081,4587.06104195923,HKG
下午班機,TPE,晚間抵達,2,0,0,0,125,0.6313249,-0.229905,24,4018,4047.5583,4010.3862,3793.3660997103307,4185.007888876398,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,120,0.6313249,-0.229905,22,3913,4053.292,3942.3284,3759.702770421699,4163.506422802814,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,120,0.6313249,-0.229905,14,3932,4448.4067,4197.504,3909.3659498538723,4514.931769405584,HKG
下午班機,TPE,下午抵達,6,0,2,1,125,0.6313249,-0.229905,21,1869,1847.7755,1804.9779,1390.2000858186714,3464.099413781326,HKG
晚間班機,TPE,晚間抵達,6,1,0,1,120,0.6313249,-0.229905,22,2715,2881.9502,2810.6194,2702.2941519668366,3010.088011145772,HKG
下午班機,TPE,下午抵達,2,0,0,0,120,0.6313249,-0.229905,24,3966,4042.727,4017.4507,3419.832877421985,4526.84101326317,HKG
早晨班機,TPE,上午抵達,2,0,0,0,120,0.6313249,-0.229905,12,3962,4020.6519,3944.9429,3831.010434873001,4083.428481406076,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,21,4563,4721.959,4487.437,4238.592228601052,4666.90540558776,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4489,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,14,3088,2680.11,2759.5293,2448.5848776532166,3241.217752107532,HKG
晚間班機,TPE,晚間抵達,3,1,1,1,125,0.6313249,-0.229905,13,6783,5310.5327,5191.105,4608.06232269181,5742.9213989362315,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,13,1586,2775.8975,2696.9412,2409.653635541955,3135.445428206505,HKG
上午班機,TPE,上午抵達,6,0,0,1,115,0.6313249,-0.229905,8,4170,4128.6455,3764.622,2900.6368651176967,4599.8819004612915,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4086,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
下午班機,TPE,下午抵達,6,0,2,1,115,0.6313249,-0.229905,23,3057,4444.229,4656.294,2627.3235377972683,6877.790331144284,HKG
上午班機,TPE,上午抵達,3,1,2,1,120,0.6313249,-0.229905,6,6414,6237.6177,6301.833,5054.545137047338,7378.4766199109035,HKG
早晨班機,TPE,上午抵達,2,0,2,0,120,0.6313249,-0.229905,12,13280,8560.566,7654.2627,5938.066308198899,10768.945024171315,HKG
上午班機,TPE,上午抵達,3,1,2,1,120,0.6313249,-0.229905,6,6767,6237.6177,6301.833,5054.545137047338,7378.4766199109035,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,7,4485,4541.64,4402.722,4250.599381260925,4624.518218311497,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,24,4120,2745.5486,2721.0164,2243.423101698329,3290.0802339796824,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,10,4093,4416.4766,4328.6724,4043.323185562383,4660.223907725624,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,120,0.6313249,-0.229905,20,4040,4100.2886,4008.0266,3619.4190903419217,4291.460406469298,HKG
下午班機,TPE,下午抵達,1,0,1,1,120,0.6313249,-0.229905,19,4058,4117.428,4353.5596,2799.544432794774,5714.367520759033,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4278,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,6,0,1,1,120,0.6313249,-0.229905,13,2330,2895.69,2807.9875,2118.6961952796955,3831.0530099172197,HKG
下午班機,TPE,下午抵達,6,0,0,0,120,0.6313249,-0.229905,24,1717,2784.8828,2773.9436,2161.6634689631464,3595.2150986584643,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,7,3955,4738.4097,4525.1387,4207.256629239836,5005.6268552460615,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,23,4514,4728.152,4539.3145,4270.611791907188,4875.854103410236,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4035,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,2,0,2,1,120,0.6313249,-0.229905,22,7113,4390.371,4471.3667,3859.0522105870014,5476.128694541013,HKG
下午班機,TPE,晚間抵達,6,0,2,0,140,0.6313249,-0.229905,19,8952,6341.406,6326.526,5025.191800851043,7757.190604499455,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,3973,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2335,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
早晨班機,TPE,上午抵達,2,1,1,1,120,0.6313249,-0.229905,7,7566,7151.201,6156.932,4390.370401487887,7774.419285008717,HKG
上午班機,TPE,下午抵達,6,0,0,1,120,0.6313249,-0.229905,10,2200,2614.433,2478.9136,2354.3353388553705,2687.7123674203945,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,15,4489,4374.2983,4292.5947,4131.105858063893,4443.546262059144,HKG
上午班機,TPE,下午抵達,3,1,2,0,135,0.6313249,-0.229905,8,6150,8836.376,8746.813,7525.618883396312,11150.341414378388,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,14,4480,4581.3135,4467.662,4352.6787438249585,4589.712167031426,HKG
早晨班機,TPE,上午抵達,2,1,2,1,120,0.6313249,-0.229905,6,5956,5032.5845,5137.226,4234.163611085811,6223.648708485742,HKG
上午班機,TPE,上午抵達,1,1,2,1,120,0.6313249,-0.229905,6,4482,5623.8774,5476.2915,4830.134494805527,5978.391895108885,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,20,4498,4615.461,4576.474,4302.941831488131,4874.207254494632,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,14,4208,4578.308,4308.9556,4051.9785008875465,4708.212776788599,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,20,4518,4615.461,4576.474,4302.941831488131,4874.207254494632,HKG
晚間班機,TPE,晚間抵達,2,0,0,0,120,0.6313249,-0.229905,12,4263,4506.917,4459.521,3797.229552591274,5353.778630640258,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,14,2453,2680.11,2759.5293,2448.5848776532166,3241.217752107532,HKG
晚間班機,TPE,凌晨抵達,2,0,0,0,110,0.6313249,-0.229905,12,3933,3943.2046,3859.1045,3291.2776778691937,4356.095823798094,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,23,2124,2070.5762,2026.0251,1854.1083585030271,2207.273096940416,HKG
晚間班機,TPE,晚間抵達,3,0,2,1,125,0.6313249,-0.229905,22,5124,8053.8374,7514.757,5974.858169171149,9225.19797612247,HKG
晚間班機,TPE,晚間抵達,2,0,2,1,110,0.6313249,-0.229905,13,4204,5401.1484,5246.6343,4064.4203809124915,6651.694679283689,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,130,0.6313249,-0.229905,22,4495,4578.819,4531.268,4356.029236419557,4771.561500929196,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,24,4060,2041.2649,1990.5951,1671.5327427396853,2579.192961259459,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,10,4498,4632.411,4536.6567,4382.3168539687695,4707.540289282091,HKG
下午班機,TPE,下午抵達,1,0,2,0,115,0.6313249,-0.229905,18,6753,4819.334,5274.775,3673.4038826598903,8665.607937292629,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,22,4537,4641.9565,4564.2627,4363.695852847315,4838.669038316172,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4531,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
下午班機,TPE,晚間抵達,1,0,0,1,115,0.6313249,-0.229905,16,4067,2324.9292,2194.4187,1867.7899232952045,2646.7327475336156,HKG
早晨班機,TPE,上午抵達,1,0,2,0,120,0.6313249,-0.229905,12,12887,8926.77,8165.8784,6116.067364326181,10017.189589303944,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,12,3009,3359.5972,3326.9578,3073.861045629987,3653.7769880052006,HKG
上午班機,TPE,下午抵達,3,1,0,0,135,0.6313249,-0.229905,10,4495,4617.6978,4614.959,4368.91822725062,4914.953058757184,HKG
晚間班機,TPE,凌晨抵達,6,0,0,1,120,0.6313249,-0.229905,23,2270,2240.1406,2221.6729,2049.803815909987,2328.8255437163293,HKG
下午班機,TPE,下午抵達,2,0,2,1,120,0.6313249,-0.229905,14,8173,5061.0303,4763.684,4086.621467602341,5851.62086894801,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,16,3920,4896.023,4758.4976,4130.685014527316,6011.285768179599,HKG
上午班機,TPE,下午抵達,3,0,0,1,135,0.6313249,-0.229905,10,4486,4484.788,4271.5996,4023.5108065566174,4661.728547628836,HKG
早晨班機,TPE,上午抵達,1,0,1,1,120,0.6313249,-0.229905,7,8447,7150.567,6301.0996,5260.099062013596,8461.544092319224,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,14,2173,2502.6853,2493.2634,2317.2738717953603,2665.8340373872256,HKG
上午班機,TPE,下午抵達,6,1,0,0,120,0.6313249,-0.229905,12,3047,3540.0625,3509.0293,3158.0696429719665,3821.3625047301716,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,15,3900,4640.354,4431.276,3788.6126247457396,5087.016217553196,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,14,6767,6503.581,6312.186,5904.35699874001,6685.896694991458,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,8,4484,4625.9688,4420.9277,4264.669917226379,4623.281141809623,HKG
晚間班機,TPE,晚間抵達,1,0,0,1,110,0.6313249,-0.229905,13,4140,4837.8955,4644.406,3854.037030987655,5518.003836886068,HKG
上午班機,TPE,下午抵達,3,1,2,0,135,0.6313249,-0.229905,8,6473,8836.376,8746.813,7525.618883396312,11150.341414378388,HKG
晚間班機,TPE,晚間抵達,6,0,1,1,120,0.6313249,-0.229905,13,2197,2895.69,2807.9875,2118.6961952796955,3831.0530099172197,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,3614,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
早晨班機,TPE,上午抵達,2,0,2,1,120,0.6313249,-0.229905,12,8095,5443.8247,5284.2627,4359.475560249574,7452.002508895805,HKG
上午班機,TPE,上午抵達,1,1,2,1,120,0.6313249,-0.229905,7,5197,5711.1597,5657.6284,4831.6841880062,6592.386367222166,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,24,4508,4731.49,4562.622,4474.336645339805,4682.632851350043,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1696,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,8,3932,4940.69,4630.8955,4163.564110442764,5192.452197160443,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,20,1522,2165.8914,2128.4724,1968.8738006609456,2306.403400670227,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,20,4518,4654.216,4562.67,4367.304564915524,4861.489970824792,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,14,4070,4578.308,4308.9556,4051.9785008875465,4708.212776788599,HKG
上午班機,TPE,下午抵達,6,0,0,0,120,0.6313249,-0.229905,12,2383,2682.841,2613.129,2450.053209872414,2946.858735550684,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4045,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
下午班機,TPE,晚間抵達,5,1,0,0,120,0.6313249,-0.229905,16,4475,4126.736,4011.048,3631.944576847524,4505.736481410494,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,10,3127,3332.3894,3190.4834,2931.677318315483,3473.7454899238905,HKG
下午班機,TPE,下午抵達,1,0,0,0,115,0.6313249,-0.229905,16,5754,2692.4424,2887.282,2266.931693925207,3895.5938398067847,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,16,4484,4535.7783,4364.116,4220.180517807711,4525.074936879417,HKG
早晨班機,TPE,上午抵達,1,0,0,1,120,0.6313249,-0.229905,12,4086,4354.199,4168.2407,3998.0830693613807,4383.686729090181,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,12,4496,4812.241,4703.4336,4498.344581014282,4999.462945040826,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,18,4487,4523.982,4394.293,4218.763934569053,4578.398816301607,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1951,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
早晨班機,TPE,上午抵達,2,0,0,0,120,0.6313249,-0.229905,6,3952,4000.872,3991.3496,3718.6002573916885,4606.162959884179,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,9,4132,4574.5845,4545.671,4152.800409346872,5008.15175169747,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1758,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
下午班機,TPE,晚間抵達,2,0,2,1,125,0.6313249,-0.229905,21,3792,3742.3118,4111.698,3206.4015888722315,6148.822832288,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,14,4527,4639.562,4527.077,4334.359466872611,4732.990664287216,HKG
