出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數
2025/2/13,週四,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,25760,17851,25082,3488955.41,26915.75,91,91
2025/2/13,週四,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,20909,17851,20917,7304482.49,19539.5,91,91
2025/2/13,週四,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16688,16652,16681,10014.87,16663.75,84,91
2025/2/13,週四,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,17890,16652,16679,3342287.85,19028.5,84,87
2025/2/14,週五,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,22580,19025,21362,7347388.46,23464.25,91,89
2025/2/14,週五,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,26944,21170,25639,6991229.74,25384.75,51,86
2025/2/14,週五,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,29861,21376,30505,5514093.01,30969.5,14,88
2025/2/14,週五,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,24254,18482,24641,10591231.65,24150.25,91,87
2025/2/14,週五,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,22035,18482,21164,6405590.5,24342.25,91,89
2025/2/14,週五,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,20359,17396,19903,3984475.5,22793.75,91,89
2025/2/14,週五,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期六, 2月 15)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19012,17125,19583,574814.96,18957.75,91,89
2025/2/14,週五,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,25374,17852,25082,24871322.37,23454,91,86
2025/2/14,週五,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16679,16652,16683,282.33,16688,85,89
2025/2/14,週五,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,19557,16655,21345,3774686.87,20200.75,79,87
2025/2/15,週六,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,24359,21170,24863,9491882.41,24119.75,51,91
2025/2/15,週六,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,23707,21166,21362,18649073.16,26328.25,53,76
2025/2/15,週六,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,商務艙,23848,21178,25395,7628173.43,27037.75,41,91
2025/2/15,週六,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期日, 2月 16)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,22968,21170,21382,3445938.52,24863.5,50,91
2025/2/15,週六,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,23625,21170,24859,7661980.32,23069.75,50,90
2025/2/15,週六,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,21917,21166,21364,2738316.1,21316.5,53,91
2025/2/15,週六,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,29389,25402,28985,1376190.6,28466.75,36,81
2025/2/15,週六,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,21704,18487,21164,5277751.12,20827.25,91,91
2025/2/15,週六,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,20008,17401,19900,2863766.69,18935.5,91,81
2025/2/15,週六,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期日, 2月 16)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,20188,17130,19588,3788188.21,18948.25,91,91
2025/2/15,週六,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,24286,17854,20918,21432431.93,21956.75,91,72
2025/2/15,週六,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,17246,16652,16683,1022418.56,17148.75,86,88
2025/2/15,週六,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,18234,16653,17619.5,3033301.26,17483.5,70,90
2025/2/16,週日,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,24506,21166,21378,18351116.34,22198.25,54,89
2025/2/16,週日,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,28443,21355,29816,10505514.99,29891.5,87,83
2025/2/16,週日,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,29170,24858,30159.5,6623081.47,29144.25,87,64
2025/2/16,週日,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,25337,21158,24643,4005258.67,23961,71,89
2025/2/16,週日,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20702,18487,21159,1095138.01,20821.75,91,91
2025/2/16,週日,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,20879,17401,19901,4967978.55,21476.5,91,85
2025/2/16,週日,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期一, 2月 17)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19080,17130,19583,494537.83,18912,91,91
2025/2/16,週日,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,27867,17854,29492,12446980.45,28415,91,87
2025/2/16,週日,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,商務艙,20786,17854,20917,4734984.84,20920,91,90
2025/2/16,週日,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16871,16555,16683,778373.35,16684.75,75,90
2025/2/16,週日,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,18404,16659,17621.5,2481338.56,19258,60,90
2025/2/17,週一,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,26338,21369,25633,9839616.79,26601,25,86
2025/2/17,週一,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21508,21166,21362,740002.34,21340.75,55,91
2025/2/17,週一,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,商務艙,26037,21355,25633,16026647.18,24960.25,88,91
2025/2/17,週一,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期二, 2月 18)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21322,21166,21361,6129.64,21315.75,55,91
2025/2/17,週一,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,26847,21178,25398,10768215.85,24133.5,43,85
2025/2/17,週一,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,21105,18487,21160,2869431.97,20027.75,91,91
2025/2/17,週一,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20641,18487,21160,540455.14,20078.25,91,91
2025/2/17,週一,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19776,17401,19899,1802028.99,18632.75,91,73
2025/2/17,週一,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期二, 2月 18)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19337,17130,19584,1463222.61,20161.25,91,91
2025/2/17,週一,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330-900neo,1,JX 741,商務艙,22289,17854,20917.5,17889112.84,20917,91,90
2025/2/17,週一,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,商務艙,22313,17854,20917,9710833.69,21504,91,85
2025/2/17,週一,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 633,商務艙,16691,15359,16683,80909.59,16668.25,1,91
2025/2/17,週一,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,TG 635,商務艙,19581,15359,19043,2441606.88,20775.5,2,91
2025/2/18,週二,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21321,21166,21361,6160.45,21319.25,56,91
2025/2/18,週二,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,21787,21166,21363,1750189.07,21369.25,56,91
2025/2/18,週二,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期三, 2月 19)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21321,21166,21361,6160.45,21218.5,56,91
2025/2/18,週二,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,21545,21166,21362,2244098.57,23868,56,91
2025/2/18,週二,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,21414,21166,21362,381754.18,21324.5,56,91
2025/2/18,週二,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,22314,19774,21165,5606799.06,20473,68,91
2025/2/18,週二,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20671,19586,21161,492162.84,20425.75,24,91
2025/2/18,週二,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19444,18429,19900,430332.53,19580.25,24,91
2025/2/18,週二,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期三, 2月 19)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19137,18140,19585,415837.91,18953.25,24,91
2025/2/18,週二,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,20524,18469,20918,841402.92,20310,57,91
2025/2/18,週二,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,商務艙,20524,18469,20918,841402.92,20921.5,57,91
2025/2/18,週二,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16651,15359,16683,38175.67,16674,3,91
2025/2/18,週二,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,18271,16653,17612,3410838.44,18083.25,73,85
2025/2/19,週三,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,26392,21358,25482,7683651.37,26455.5,75,91
2025/2/19,週三,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,22719,21166,21366,4035368.08,22350.75,57,91
2025/2/19,週三,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,商務艙,21318,21166,21361,6270.13,21223,57,91
2025/2/19,週三,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,21637,21170,21362,1218836.43,22185,54,91
2025/2/19,週三,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,20950,19586,21161,1932850.83,20818,25,91
2025/2/19,週三,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20671,19586,21161,492061.86,20817,25,91
2025/2/19,週三,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19444,18429,19900,430470.52,19903,25,91
2025/2/19,週三,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期四, 2月 20)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19137,18140,19585,415900.45,19618.75,25,91
2025/2/19,週三,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,27757,20807,31071,19523821.51,29910.25,78,91
2025/2/19,週三,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,20524,18469,20918,841423.67,20331.5,58,91
2025/2/19,週三,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16650,15359,16683,38282.59,16647.75,4,91
2025/2/19,週三,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,17132,16555,16683,1308440.73,19029.75,78,91
2025/2/20,週四,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,21411,21170,21362,365926.59,21265.75,56,91
2025/2/20,週四,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,23022,21166,21366,10270055.17,21320.25,58,91
2025/2/20,週四,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,商務艙,23738,21170,21378,13302625.09,21295.25,55,91
2025/2/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期五, 2月 21)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21319,21166,21361,6227.94,21271.25,58,91
2025/2/20,週四,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,21319,21166,21361,6227.94,21288,58,91
2025/2/20,週四,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,24164,21170,24860,11819197.25,24720.25,55,91
2025/2/20,週四,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,21091,19586,21162,2594937.62,20816,26,91
2025/2/20,週四,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20673,19586,21162,494345,20470.25,26,91
2025/2/20,週四,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,20176,18429,19903,3074690.09,20163.5,26,91
2025/2/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期五, 2月 21)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19139,18140,19586,417850.72,19295.25,26,91
2025/2/20,週四,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,23705,18469,20918,20868724.9,20919.75,59,91
2025/2/20,週四,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16702,15359,16683,90041.45,16682.75,4,91
2025/2/20,週四,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,17632,16652,16683,3377887.69,16669.75,91,80
2025/2/21,週五,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21968,21166,21366,2282848.2,21269.75,59,91
2025/2/21,週五,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,25312,21176,24867,11746663.88,23853.5,13,91
2025/2/21,週五,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,27778,21254,25629,10177900.23,28145.5,1,83
2025/2/21,週五,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,22874,19774,21175,6406388.2,24344.75,71,91
2025/2/21,週五,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20674,19586,21162,495501.69,20844.25,27,91
2025/2/21,週五,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19488,18429,19901,636653.77,19210.5,27,91
2025/2/21,週五,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期六, 2月 22)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,19274,18140,19585,1133815.14,18233.75,27,87
2025/2/21,週五,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,20843,18469,20918,2544468.39,20919.25,60,91
2025/2/21,週五,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,20527,18469,20918,843937.96,20918,60,91
2025/2/21,週五,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 633,商務艙,17829,16653,17585,2119912.24,17724,76,79
2025/2/21,週五,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,21364,21338,21367.5,288.38,21379.5,76,78
2025/2/22,週六,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,22953,21166,21378,5930850.01,23309.75,60,91
2025/2/22,週六,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21409,21166,21362,382174.76,21341.75,60,91
2025/2/22,週六,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330,1,BR 211,商務艙,21316,21166,21361,6281.82,21365.75,60,91
2025/2/22,週六,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期日, 2月 23)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21596,21170,21362,1101534.98,21371.25,57,91
2025/2/22,週六,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,21316,21166,21361,6281.82,21217.5,60,91
2025/2/22,週六,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,21363,21166,21361,210508.05,21340.25,60,91
2025/2/22,週六,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,20861,19586,21162,1472116.52,20403.5,28,91
2025/2/22,週六,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20675,19586,21162,496636.76,20777.75,28,91
2025/2/22,週六,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19572,18429,19901,1033349.43,18953.5,28,91
2025/2/22,週六,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,24483,20914,25082,4287468.57,25237.5,87,91
2025/2/22,週六,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,5,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,商務艙,20535,18469,20918,1253465.54,20327.5,61,82
2025/2/22,週六,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,17058,16653,16683.5,1265875.46,16683.75,77,88
2025/2/22,週六,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,18967,15359,19032.5,5175242.77,17842,6,68
2025/2/23,週日,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,24140,21166,21386,11553976.9,25421.25,61,90
2025/2/23,週日,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,22005,21166,21366,2373731.45,23199.75,61,91
2025/2/23,週日,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,22095,21166,21364,4671462.21,21317.75,61,91
